"Point Name - null",,,
Min Value - 1469.2  (cu meter),,,
Max Value - 16226  (cu meter),,,
Average Value - 9693.5  (cu meter),,,
"Equipment - None",,,
"Space - None",,,
Point Url,=HYPERLINK("https://157.193.41.18/UI/#/network/hvac02:ca1102r1/FCB.076AVND010.VOL1-TOT.Trend"),,
TimeStamp,DataValue (cu meter),Reliability (blank if reliable),
"November 18, 2020 12:00:00 AM","2,058.6","",,
"November 19, 2020 12:00:00 AM","2,069.8","",,
"November 20, 2020 12:00:00 AM","2,080.6","",,
"November 21, 2020 12:00:00 AM","2,091.9","",,
"November 22, 2020 12:00:00 AM","2,103.7","",,
"November 23, 2020 12:00:00 AM","2,103.7","",,
"November 24, 2020 12:00:00 AM","2,103.7","",,
"November 25, 2020 12:00:00 AM","2,123.7","",,
"November 26, 2020 12:00:00 AM","2,138.6","",,
"November 27, 2020 12:00:00 AM","2,157.8","",,
"November 28, 2020 12:00:00 AM","2,176.4","",,
"November 29, 2020 12:00:00 AM","2,194.2","",,
"November 30, 2020 12:00:00 AM","2,194.2","",,
"December 1, 2020 12:00:00 AM","2,194.2","",,
"December 2, 2020 12:00:00 AM","2,214.4","",,
"December 3, 2020 12:00:00 AM","2,254.5","",,
"December 4, 2020 12:00:00 AM","2,282.0","",,
"December 5, 2020 12:00:00 AM","2,318.4","",,
"December 6, 2020 12:00:00 AM","2,352.8","",,
"December 7, 2020 12:00:00 AM","2,352.8","",,
"December 8, 2020 12:00:00 AM","2,406.6","",,
"December 9, 2020 12:00:00 AM","2,463.8","",,
"December 10, 2020 12:00:00 AM","2,509.1","",,
"December 11, 2020 12:00:00 AM","2,537.1","",,
"December 12, 2020 12:00:00 AM","2,565.1","",,
"December 13, 2020 12:00:00 AM","2,605.6","",,
"December 14, 2020 12:00:00 AM","2,605.6","",,
"December 15, 2020 12:00:00 AM","2,649.6","",,
"December 16, 2020 12:00:00 AM","2,671.8","",,
"December 17, 2020 12:00:00 AM","2,695.9","",,
"December 18, 2020 12:00:00 AM","2,720.1","",,
"December 19, 2020 12:00:00 AM","2,742.1","",,
"December 20, 2020 12:00:00 AM","2,761.2","",,
"December 21, 2020 12:00:00 AM","2,761.2","",,
