7/22/2020	0.2
7/23/2020	0.0
7/24/2020	0.0
7/25/2020	0.0
7/26/2020	0.0
7/27/2020	0.0
7/28/2020	0.0
7/29/2020	0.0
7/30/2020	0.0
7/31/2020	0.0
8/1/2020	0.0
8/2/2020	0.0
8/3/2020	0.0
8/4/2020	0.0
8/5/2020	0.0
8/6/2020	0.0
8/7/2020	0.0
8/8/2020	0.0
8/9/2020	0.0
8/10/2020	0.0
8/11/2020	0.0
8/12/2020	0.0
8/13/2020	0.0
8/14/2020	0.0
8/15/2020	0.0
8/16/2020	0.0
8/17/2020	0.0
8/18/2020	0.0
8/19/2020	0.0
8/20/2020	0.0
8/21/2020	0.0
8/22/2020	0.0
8/23/2020	0.0
8/24/2020	0.0
8/25/2020	0.0
8/26/2020	0.0
8/27/2020	0.0
8/28/2020	0.0
8/29/2020	1.3
8/30/2020	1.5
8/31/2020	1.2
9/1/2020	1.3
9/2/2020	1.3
9/3/2020	0.0
9/4/2020	0.0
9/5/2020	0.3
9/6/2020	1.7
9/7/2020	1.5
9/8/2020	0.3
9/9/2020	0.0
9/10/2020	0.0
9/11/2020	0.1
9/12/2020	0.6
9/13/2020	0.0
9/14/2020	0.0
9/15/2020	0.0
9/16/2020	0.0
9/17/2020	0.0
9/18/2020	0.0
9/19/2020	0.0
9/20/2020	0.0
9/21/2020	0.0
9/22/2020	0.4
9/23/2020	0.0
9/24/2020	1.7
9/25/2020	4.8
9/26/2020	5.8
9/27/2020	4.2
9/28/2020	3.8
9/29/2020	2.8
9/30/2020	1.4
10/1/2020	2.4
10/2/2020	3.9
10/3/2020	4.6
10/4/2020	4.8
10/5/2020	4.7
10/6/2020	4.3
10/7/2020	4.2
10/8/2020	3.3
10/9/2020	3.8
10/10/2020	5.7
10/11/2020	7.0
10/12/2020	6.6
10/13/2020	6.9
10/14/2020	7.6
10/15/2020	7.5
10/16/2020	7.5
10/17/2020	8.1
10/18/2020	7.6
10/19/2020	6.9
10/20/2020	4.7
10/21/2020	2.0
10/22/2020	1.8
10/23/2020	2.2
10/24/2020	2.6
10/25/2020	4.0
10/26/2020	5.5
10/27/2020	6.3
10/28/2020	5.9
10/29/2020	5.5
10/30/2020	3.7
10/31/2020	3.0
11/1/2020	2.2
11/2/2020	1.5
11/3/2020	5.2
11/4/2020	8.7
11/5/2020	10.4
11/6/2020	10.4
11/7/2020	8.0
11/8/2020	5.0
11/9/2020	4.2
11/10/2020	4.6
11/11/2020	5.2
11/12/2020	5.7
11/13/2020	5.6
11/14/2020	4.2
11/15/2020	3.9
11/16/2020	5.3
11/17/2020	5.3
11/18/2020	4.5
11/19/2020	6.5
11/20/2020	10.1
11/21/2020	9.6
11/22/2020	8.4
11/23/2020	8.0
11/24/2020	8.2
11/25/2020	8.9
11/26/2020	8.4
11/27/2020	9.0
11/28/2020	9.5
11/29/2020	12.5
11/30/2020	14.0
12/1/2020	11.3
12/2/2020	10.3
12/3/2020	10.6
12/4/2020	11.1
12/5/2020	12.8
12/6/2020	14.5
12/7/2020	15.2
12/8/2020	14.8
12/9/2020	14.8
12/10/2020	14.1
12/11/2020	12.8
12/12/2020	10.2
12/13/2020	10.0
12/14/2020	8.3
12/15/2020	7.9
12/16/2020	7.9
12/17/2020	7.7
12/18/2020	7.7
12/19/2020	7.5
12/20/2020	7.6
12/21/2020	7.7
12/22/2020	5.5
12/23/2020	5.0
12/24/2020	8.6
12/25/2020	11.8
12/26/2020	13.0
12/27/2020	12.3
12/28/2020	13.0
12/29/2020	13.5
12/30/2020	13.6
12/31/2020	13.8
1/1/2021	14.5
1/2/2021	14.5
1/3/2021	14.1
1/4/2021	14.3
1/5/2021	14.5
1/6/2021	14.3
1/7/2021	14.6
1/8/2021	14.9
1/9/2021	16.8
1/10/2021	17
1/11/2021	14.7
1/12/2021	12.4
1/13/2021	13.2
1/14/2021	14.5
1/15/2021	15.5
1/16/2021	16.2
1/17/2021	14.3
1/18/2021	13
1/19/2021	11.4
1/20/2021	9.2
1/21/2021	8.9
1/22/2021	11
1/23/2021	12.6
1/24/2021	14.5
1/25/2021	14.5
1/26/2021	14.1
1/27/2021	13.4
1/28/2021	10
1/29/2021	8.2
1/30/2021	11.3
1/31/2021	14.3
2/1/2021	13.8
2/2/2021	10.4
2/3/2021	8
2/4/2021	8.3
2/5/2021	8.5
2/6/2021	10.2
2/7/2021	15.3
2/8/2021	19.8
2/9/2021	21.9
2/10/2021	21.9
2/11/2021	21.1
2/12/2021	21.1
2/13/2021	20.5
2/14/2021	17.9
2/15/2021	14.1
2/16/2021	9.7
2/17/2021	7.7
2/18/2021	8
2/19/2021	8.6
2/20/2021	5.7
2/21/2021	4.2
2/22/2021	3.3
2/23/2021	2.4
2/24/2021	2
2/25/2021	3.2
2/26/2021	6.8
2/27/2021	10.8
2/28/2021	10.9
3/1/2021	10.8
3/2/2021	8.6
3/3/2021	6.6
3/4/2021	9
3/5/2021	11.9
3/6/2021	13.6
3/7/2021	14
3/8/2021	12.7
3/9/2021	11.6
3/10/2021	10.4
3/11/2021	8.2
3/12/2021	8.8
3/13/2021	9.2
3/14/2021	10.2
3/15/2021	10.3
3/16/2021	10.8
3/17/2021	11
3/18/2021	11.4
3/19/2021	11.4
3/20/2021	11.5
3/21/2021	10.8
3/22/2021	10.6
3/23/2021	9.3
3/24/2021	7.7
3/25/2021	7.6
3/26/2021	7.6
3/27/2021	8.8
3/28/2021	7.3
3/29/2021	4.4
3/30/2021	1.9
3/31/2021	0.3
4/1/2021	1.5
4/2/2021	6.7
4/3/2021	8.9
4/4/2021	10.2
4/5/2021	12
4/6/2021	14.4
4/7/2021	14.7
4/8/2021	12.8
4/9/2021	9.4
4/10/2021	9.1
4/11/2021	11
4/12/2021	12.7
4/13/2021	12.6
4/14/2021	11.7
4/15/2021	11.3
4/16/2021	10.4
4/17/2021	9.3
4/18/2021	8.3
4/19/2021	8.1
4/20/2021	6.4
4/21/2021	5.6
4/22/2021	7.2
4/23/2021	7.5
4/24/2021	7.1
4/25/2021	8
4/26/2021	7.8
4/27/2021	6.4
4/28/2021	4.4
4/29/2021	7.1
4/30/2021	9.1
5/1/2021	9.5
5/2/2021	9.5
5/3/2021	7.8
5/4/2021	7
5/5/2021	8.1
5/6/2021	8.9
5/7/2021	8.7
5/8/2021	5.8
5/9/2021	0.6
5/10/2021	0
5/11/2021	1.9
5/12/2021	3.7
5/13/2021	4.7
5/14/2021	4.8
5/15/2021	5.5
5/16/2021	5.4
5/17/2021	5.4
5/18/2021	5
5/19/2021	5.6
5/20/2021	5.1
5/21/2021	4.1
5/22/2021	5.3
5/23/2021	4.9
5/24/2021	5.6
5/25/2021	6.1
5/26/2021	5.7
5/27/2021	5.1
5/28/2021	4.1
5/29/2021	1.9
5/30/2021	0.7
5/31/2021	0
6/1/2021	0
6/2/2021	0
6/3/2021	0
6/4/2021	0
6/5/2021	0.3
6/6/2021	0.6
6/7/2021	0
6/8/2021	0
6/9/2021	0
6/10/2021	0
6/11/2021	0
6/12/2021	0
6/13/2021	0
6/14/2021	0
6/15/2021	0
6/16/2021	0
6/17/2021	0
6/18/2021	0
6/19/2021	0
6/20/2021	0
6/21/2021	0
6/22/2021	1.7
6/23/2021	2.5
6/24/2021	1.4
6/25/2021	1.2
6/26/2021	0
6/27/2021	0
6/28/2021	0
6/29/2021	0
6/30/2021	1.2
5/31/2021	0
7/1/2021	2.2
7/2/2021	0.1
7/3/2021	0
7/4/2021	0
7/5/2021	0
7/6/2021	0
7/7/2021	0
7/8/2021	0
7/9/2021	0
7/10/2021	0
7/11/2021	0
7/12/2021	0
7/13/2021	0
7/14/2021	0
7/15/2021	0.5
7/16/2021	0.4
7/17/2021	0
7/18/2021	0
7/19/2021	0
7/20/2021	0
7/21/2021	0
7/22/2021	0
7/23/2021	0
7/24/2021	0
7/25/2021	0
7/26/2021	0
7/27/2021	0
7/28/2021	0
7/29/2021	0
7/30/2021	0
7/31/2021	0
8/1/2021	0.8
8/2/2021	0.9
8/3/2021	0.6
8/4/2021	0.0
8/5/2021	0.0
8/6/2021	0.0
8/7/2021	0.0
8/8/2021	0.4
8/9/2021	0.5
8/10/2021	0.0
8/11/2021	0.0
8/12/2021	0.0
8/13/2021	0.0
8/14/2021	0.0
8/15/2021	0.0
8/16/2021	0.0
8/17/2021	2.1
8/18/2021	1.1
8/19/2021	0.1
8/20/2021	0.0
8/21/2021	0.0
8/22/2021	0.0
8/23/2021	0.0
8/24/2021	0.0
8/25/2021	0.0
8/26/2021	0.3
8/27/2021	1.0
8/28/2021	0.5
8/29/2021	0.8
8/30/2021	0.0
8/31/2021	0.0
9/1/2021	0.0
9/2/2021	0.0
9/3/2021	0.0
9/4/2021	0.0
9/5/2021	0.0
9/6/2021	0.0
9/7/2021	0.0
9/8/2021	0.0
9/9/2021	0.0
9/10/2021	0.0
9/11/2021	0.0
9/12/2021	0.0
9/13/2021	0.0
9/14/2021	0.0
9/15/2021	0.0
9/16/2021	0.1
9/17/2021	0.4
9/18/2021	0.0
9/19/2021	0.0
9/20/2021	1.0
9/21/2021	2.6
9/22/2021	2.9
9/23/2021	2.1
9/24/2021	0.6
9/25/2021	0.0
9/26/2021	0.0
9/27/2021	0.3
9/28/2021	2.0
9/29/2021	3.7
9/30/2021	4.9
10/1/2021	4.0
10/2/2021	2.8
10/3/2021	3.2
10/4/2021	3.2
10/5/2021	3.8
10/6/2021	4.9
10/7/2021	5.1
10/8/2021	4.9
10/9/2021	4.9
10/10/2021	5.3
10/11/2021	5.4
10/12/2021	6.0
10/13/2021	7.0
10/14/2021	6.3
10/15/2021	6.1
10/16/2021	7.1
10/17/2021	6.7
10/18/2021	5.2
10/19/2021	1.8
10/20/2021	0.6
10/21/2021	4.7
10/22/2021	7.4
10/23/2021	7.7
10/24/2021	7.6
10/25/2021	6.5
10/26/2021	5.4
10/27/2021	4.2
10/28/2021	4.1
10/29/2021	3.7
10/30/2021	4.1
10/31/2021	4.5
11/1/2021	6.1
11/2/2021	8.4
11/3/2021	9.6
11/4/2021	10.2
11/5/2021	9.6
11/6/2021	9.2
11/7/2021	7.9
11/8/2021	9.0
11/9/2021	9.7
11/10/2021	10.8
11/11/2021	10.6
11/12/2021	9.9
11/13/2021	7.5
11/14/2021	7.3
11/15/2021	9.1
11/16/2021	10.7
11/17/2021	10.4
11/18/2021	9.4
11/19/2021	7.4
11/20/2021	7.5
11/21/2021	8.8
11/22/2021	10.9
11/23/2021	12.1
11/24/2021	11.2
11/25/2021	11.9
11/26/2021	12.5
11/27/2021	13.7
11/28/2021	13.8
11/29/2021	14.0
11/30/2021	11.1
12/1/2021	9.7
12/2/2021	12.4
12/3/2021	13.6
12/4/2021	12.9
12/5/2021	12.7
12/6/2021	13.5
12/7/2021	12.9
12/8/2021	12.0
12/9/2021	12.5
12/10/2021	13.9
12/11/2021	13.1
12/12/2021	10.2
12/13/2021	8.5
12/14/2021	8.6
12/15/2021	8.3
12/16/2021	8.7
12/17/2021	9.9
12/18/2021	10.5
12/19/2021	10.8
12/20/2021	11.2
12/21/2021	14.7
12/22/2021	16.6
12/23/2021	14.9
12/24/2021	11.1
12/25/2021	12.0
12/26/2021	12.2
12/27/2021	9.7
12/28/2021	7.8
12/29/2021	6.7
12/30/2021	4.4
12/31/2021	3.9
1/1/2022	4.1
1/2/2022	4.6
1/3/2022	6.3
1/4/2022	8.9
1/5/2022	11.7
1/6/2022	12.9
1/7/2022	13.0
1/8/2022	12.8
1/9/2022	12.7
1/10/2022	15.0
1/11/2022	14.8
1/12/2022	14.4
1/13/2022	14.6
1/14/2022	13.8
1/15/2022	13.8
1/16/2022	13.8
1/17/2022	12.2
1/18/2022	11.7
1/19/2022	12.4
1/20/2022	12.9
1/21/2022	13.4
1/22/2022	12.5
1/23/2022	12.1
1/24/2022	12.7
1/25/2022	14.9
1/26/2022	15.0
1/27/2022	12.6
1/28/2022	12.6
1/29/2022	10.1
1/30/2022	10.9
1/31/2022	11.3
2/1/2022	10.8
2/2/2022	9.1
2/3/2022	9.2
2/4/2022	9.9
2/5/2022	10.9
2/6/2022	9.9
2/7/2022	10.6
2/8/2022	9.1
2/9/2022	8.2
2/10/2022	9.9
2/11/2022	12.0
2/12/2022	13.0
2/13/2022	11.1
2/14/2022	8.9
2/15/2022	8.9
2/16/2022	6.8
2/17/2022	6.6
2/18/2022	7.2
2/19/2022	9.3
2/20/2022	8.4
2/21/2022	9.5
2/22/2022	9.5
2/23/2022	9.5
2/24/2022	10.2
2/25/2022	11.8
2/26/2022	12.7
2/27/2022	12.3
2/28/2022	11.4
3/1/2022	10.5
3/2/2022	10.1
3/3/2022	9.8
3/4/2022	10.2
3/5/2022	11.2
3/6/2022	13.0
3/7/2022	14.1
3/8/2022	12.9
3/9/2022	9.9
3/10/2022	7.2
3/11/2022	5.8
3/12/2022	5.5
3/13/2022	5.5
3/14/2022	6.5
3/15/2022	7.6
3/16/2022	7.5
3/17/2022	8.1
3/18/2022	7.9
3/19/2022	7.5
3/20/2022	10.0
3/21/2022	8.2
3/22/2022	5.0
3/23/2022	4.5
3/24/2022	4.4
3/25/2022	4.7
3/26/2022	4.5
3/27/2022	5.9
3/28/2022	5.6
3/29/2022	5.2
3/30/2022	6.6
3/31/2022	10.1
4/1/2022	13.5
4/2/2022	13.9
4/3/2022	13.7
4/4/2022	12.4
4/5/2022	8.5
4/6/2022	7.2
4/7/2022	6.6
4/8/2022	8.8
4/9/2022	10.1
4/10/2022	10.0
4/11/2022	7.0
4/12/2022	3.4
4/13/2022	3.5
4/14/2022	3.4
4/15/2022	4.0
4/16/2022	4.5
4/17/2022	4.2
4/18/2022	3.4
4/19/2022	3.1
4/20/2022	3.4
4/21/2022	3.2
4/22/2022	3.8
4/23/2022	2.9
4/24/2022	2.6
4/25/2022	5.6
4/26/2022	6.6
4/27/2022	6.3
4/28/2022	5.1
4/29/2022	5.1
4/30/2022	6.7
5/1/2022	6.9
5/2/2022	5.0
5/3/2022	4.2
5/4/2022	4.1
5/5/2022	3.7
5/6/2022	3.0
5/7/2022	2.1
5/8/2022	1.8
5/9/2022	0.4
5/10/2022	0.0
5/11/2022	0.0
5/12/2022	0.2
5/13/2022	2.0
5/14/2022	1.3
5/15/2022	0.0
5/16/2022	0.0
5/17/2022	0.0
5/18/2022	0.0
5/19/2022	0.0
5/20/2022	0.0
5/21/2022	1.0
5/22/2022	0.1
5/23/2022	0.3
5/24/2022	2.6
5/25/2022	2.8
5/26/2022	1.8
5/27/2022	1.6
5/28/2022	3.2
5/29/2022	5.4
5/30/2022	5.9
5/31/2022	4.4
6/1/2022	3.9
6/2/2022	2.6
6/3/2022	0.0
6/4/2022	0.0
6/5/2022	0.0
6/6/2022	0.4
6/7/2022	1.3
6/8/2022	1.5
6/9/2022	0.8
6/10/2022	0.0
6/11/2022	0.0
6/12/2022	0.0
6/13/2022	0.6
6/14/2022	0.7
6/15/2022	0.0
6/16/2022	0.0
6/17/2022	0.0
6/18/2022	0.0
6/19/2022	0.0
6/20/2022	0.0
6/21/2022	0.5
6/22/2022	0.0
6/23/2022	0.0
6/24/2022	0.0
6/25/2022	0.0
6/26/2022	0.0
6/27/2022	0.2
6/28/2022	0.0
6/29/2022	0.0
6/30/2022	0.0
7/1/2022	0.4
7/2/2022	0.0
7/3/2022	0.0
7/4/2022	0.0
7/5/2022	0.0
7/6/2022	0.0
7/7/2022	0.0
7/8/2022	0.0
7/9/2022	0.0
7/10/2022	0.0
7/11/2022	0.0
7/12/2022	0.0
7/13/2022	0.0
7/14/2022	0.0
7/15/2022	0.0
7/16/2022	0.0
7/17/2022	0.0
7/18/2022	0.0
7/19/2022	0.0
7/20/2022	0.0
7/21/2022	0.0
7/22/2022	0.0
7/23/2022	0.0
7/24/2022	0.0
7/25/2022	0.0
7/26/2022	0.0
7/27/2022	0.0
7/28/2022	0.0
7/29/2022	0.0
7/30/2022	0.0
7/31/2022	0.0
8/1/2022	0.0
8/2/2022	0.0
8/3/2022	0.0
8/4/2022	0.0
8/5/2022	0.0
8/6/2022	0.0
8/7/2022	0.0
8/8/2022	0.0
8/9/2022	0.0
8/10/2022	0.0
8/11/2022	0.0
8/12/2022	0.0
8/13/2022	0.0
8/14/2022	0.0
8/15/2022	0.0
8/16/2022	0.0
8/17/2022	0.0
8/18/2022	0.0
8/19/2022	0.0
8/20/2022	0.0
8/21/2022	0.0
8/22/2022	0.0
8/23/2022	0.0
8/24/2022	0.0
8/25/2022	0.0
8/26/2022	0.0
8/27/2022	0.0
8/28/2022	0.0
8/29/2022	0.0
8/30/2022	0.0
8/31/2022	0.0
9/1/2022	0.0
9/2/2022	0.0
9/3/2022	0.0
9/4/2022	0.0
9/5/2022	0.0
9/6/2022	0.0
9/7/2022	0.0
9/8/2022	0.0
9/9/2022	0.2
9/10/2022	0.1
9/11/2022	0.0
9/12/2022	0.0
9/13/2022	0.0
9/14/2022	0.0
9/15/2022	1.4
9/16/2022	3.7
9/17/2022	5.1
9/18/2022	5.2
9/19/2022	4.9
9/20/2022	5.0
9/21/2022	5.2
9/22/2022	4.4
9/23/2022	3.3
9/24/2022	3.5
9/25/2022	4.0
9/26/2022	5.2
9/27/2022	6.4
9/28/2022	6.8
9/29/2022	7.0
9/30/2022	5.8
10/1/2022	3.3
10/2/2022	3.4
10/3/2022	4.7
10/4/2022	4.0
10/5/2022	1.8
10/6/2022	2.7
10/7/2022	3.4
10/8/2022	4.2
10/9/2022	4.9
10/10/2022	4.7
10/11/2022	6.0
10/12/2022	6.1
10/13/2022	4.6
10/14/2022	3.0
10/15/2022	2.2
10/16/2022	1.7
10/17/2022	0.6
10/18/2022	0.7
10/19/2022	2.7
10/20/2022	1.7
10/21/2022	1.1
10/22/2022	0.9
10/23/2022	0.3
10/24/2022	0.5
10/25/2022	1.6
10/26/2022	0.6
10/27/2022	0.0
10/28/2022	0.0
10/29/2022	0.0
10/30/2022	0.0
10/31/2022	1.2
11/1/2022	1.9
11/2/2022	3.2
11/3/2022	4.2
11/4/2022	6.3
11/5/2022	7.9
11/6/2022	7.3
11/7/2022	4.9
11/8/2022	3.4
11/9/2022	4.0
11/10/2022	5.1
11/11/2022	6.4
11/12/2022	6.4
11/13/2022	7.0
11/14/2022	9.0
11/15/2022	7.0
11/16/2022	6.5
11/17/2022	6.1
11/18/2022	7.1
11/19/2022	9.9
11/20/2022	10.8
11/21/2022	10.6
11/22/2022	10.0
11/23/2022	9.1
11/24/2022	7.9
11/25/2022	8.0
11/26/2022	9.0
11/27/2022	9.2
11/28/2022	8.8
11/29/2022	10.4
11/30/2022	11.0
12/1/2022	11.2
12/2/2022	12.4
12/3/2022	14.0
12/4/2022	15.2
12/5/2022	14.6
12/6/2022	12.7
12/7/2022	12.4
12/8/2022	13.6
12/9/2022	16.1
12/10/2022	17.3
12/11/2022	16.9
12/12/2022	18.0
12/13/2022	18.7
12/14/2022	19.1
12/15/2022	19.4
12/16/2022	18.4
12/17/2022	19.3
12/18/2022	18.7
12/19/2022	11.8
12/20/2022	7.7
12/21/2022	7.4
12/22/2022	7.0
12/23/2022	6.3
12/24/2022	6.2
12/25/2022	6.4
12/26/2022	8.1
12/27/2022	9.9
12/28/2022	8.5
12/29/2022	7.8
12/30/2022	7.4
12/31/2022	3.5
1/1/2023	3.2
1/2/2023	5.6
1/3/2023	8.3
1/4/2023	6.8
1/5/2023	6.0
1/6/2023	5.8
1/7/2023	6.2
1/8/2023	7.5
1/9/2023	9.3
1/10/2023	10.1
1/11/2023	8.1
1/12/2023	7.1
1/13/2023	7.7
1/14/2023	7.8
1/15/2023	9.6
1/16/2023	11.5
1/17/2023	14.6
1/18/2023	15.9
1/19/2023	16.0
1/20/2023	15.5
1/21/2023	16.5
1/22/2023	16.9
1/23/2023	15.7
1/24/2023	15.3
1/25/2023	16.6
1/26/2023	15.1
1/27/2023	13.5
1/28/2023	14.4
1/29/2023	15.4
1/30/2023	12.6
1/31/2023	11.6
2/1/2023	10.2
2/2/2023	9.0
2/3/2023	7.8
2/4/2023	7.7
2/5/2023	9.1
2/6/2023	11.5
2/7/2023	14.1
2/8/2023	14.8
2/9/2023	14.5
2/10/2023	13.2
2/11/2023	11.1
2/12/2023	10.0
2/13/2023	10.1
2/14/2023	10.1
2/15/2023	9.6
2/16/2023	8.5
2/17/2023	6.8
2/18/2023	6.5
2/19/2023	7.4
2/20/2023	8.8
2/21/2023	10.4
2/22/2023	10.1
2/23/2023	9.2
2/24/2023	10.6
2/25/2023	11.9
2/26/2023	13.8
2/27/2023	14.5
2/28/2023	14.8
3/1/2023	14.6
3/2/2023	13.6
3/3/2023	13.6
3/4/2023	12.0
3/5/2023	12.4
3/6/2023	12.4
3/7/2023	12.9
3/8/2023	14.3
3/9/2023	11.2
3/10/2023	10.6
3/11/2023	12.4
3/12/2023	10.0
3/13/2023	5.5
3/14/2023	8.1
3/15/2023	10.3
3/16/2023	8.4
3/17/2023	5.3
3/18/2023	4.7
3/19/2023	6.3
3/20/2023	7.8
3/21/2023	6.4
3/22/2023	5.7
3/23/2023	4.5
3/24/2023	5.2
3/25/2023	6.4
3/26/2023	8.5
3/27/2023	11.1
3/28/2023	12.0
3/29/2023	7.2
3/30/2023	4.5
3/31/2023	5.2
4/1/2023	7.0
4/2/2023	9.8
4/3/2023	10.8
4/4/2023	11.5
4/5/2023	10.6
4/6/2023	9.4
4/7/2023	8.5
4/8/2023	7.9
4/9/2023	6.6
4/10/2023	5.7
4/11/2023	6.3
4/12/2023	7.4
4/13/2023	7.9
4/14/2023	7.8
4/15/2023	6.8
4/16/2023	7.6
4/17/2023	7.0
4/18/2023	6.6
4/19/2023	5.5
4/20/2023	7.6
4/21/2023	7.2
4/22/2023	7.5
4/23/2023	6.3
4/24/2023	6.9
4/25/2023	8.3
4/26/2023	9.3
4/27/2023	8.0
4/28/2023	5.3
4/29/2023	5.4
4/30/2023	4.1
5/1/2023	3.4
5/2/2023	4.2
5/3/2023	4.9
5/4/2023	1.7
5/5/2023	1.3
5/6/2023	1.2
5/7/2023	1.4
5/8/2023	1.7
5/9/2023	2.8
5/10/2023	3.7
5/11/2023	3.9
5/12/2023	3.2
5/13/2023	1.4
5/14/2023	2.1
5/15/2023	4.9
5/16/2023	5.7
5/17/2023	5.3
5/18/2023	5.2
5/19/2023	3.6
5/20/2023	1.7
5/21/2023	0.5
5/22/2023	1.5
5/23/2023	2.6
5/24/2023	3.7
5/25/2023	3.1
5/26/2023	2.7
5/27/2023	1.4
5/28/2023	0
5/29/2023	0.6
5/30/2023	1.7
5/31/2023	0
6/1/2023	0.4
6/2/2023	1.7
6/3/2023	0.3
6/4/2023	0
6/5/2023	0
6/6/2023	0
6/7/2023	0
6/8/2023	0
6/9/2023	0
6/10/2023	0
6/11/2023	0
6/12/2023	0
6/13/2023	0
6/14/2023	0
6/15/2023	0
6/16/2023	0
6/17/2023	0
6/18/2023	0
6/19/2023	0
6/20/2023	0
6/21/2023	0
6/22/2023	0
6/23/2023	0
6/24/2023	0
6/25/2023	0
6/26/2023	0
6/27/2023	0
6/28/2023	0
6/29/2023	0
6/30/2023	0
31/06/2023	0
7/1/2023	0
7/2/2023	0
7/3/2023	0
7/4/2023	0
7/5/2023	0.1
7/6/2023	0
7/7/2023	0
7/8/2023	0
7/9/2023	0
7/10/2023	0
7/11/2023	0
7/12/2023	0
7/13/2023	0
7/14/2023	0
7/15/2023	0
7/16/2023	0
7/17/2023	0
7/18/2023	0
7/19/2023	0
7/20/2023	0
7/21/2023	0
7/22/2023	0
7/23/2023	0
7/24/2023	0
7/25/2023	0.2
7/26/2023	0
7/27/2023	0
7/28/2023	0
7/29/2023	0
7/30/2023	0
7/31/2023	0
8/1/2023	0
8/2/2023	0
8/3/2023	0
8/4/2023	0.4
8/5/2023	1.6
8/6/2023	2.5
8/7/2023	2
8/8/2023	1.6
8/9/2023	0.4
8/10/2023	0
8/11/2023	0
8/12/2023	0
8/13/2023	0
8/14/2023	0
8/15/2023	0
8/16/2023	0
8/17/2023	0
8/18/2023	0
8/19/2023	0
8/20/2023	0
8/21/2023	0
8/22/2023	0
8/23/2023	0
8/24/2023	0
8/25/2023	0
8/26/2023	0
8/27/2023	0.5
8/28/2023	0.7
8/29/2023	1.2
8/30/2023	1.9
8/31/2023	2.1
9/1/2023	0
9/2/2023	0
9/3/2023	0
9/4/2023	0
9/5/2023	0
9/6/2023	0
9/7/2023	0
9/8/2023	0
9/9/2023	0
9/10/2023	0
9/11/2023	0
9/12/2023	0
9/13/2023	0
9/14/2023	0
9/15/2023	0
9/16/2023	0
9/17/2023	0
9/18/2023	0
9/19/2023	0
9/20/2023	0
9/21/2023	0
9/22/2023	2.2
